"weeksábado" "weeksexta" "weekterça" "no2_11" "weeksábado:no_7" "weeksábado:no_9" "weeksegunda:no_9" "weekquarta:no_10" "weekterça:no_10" "weekquarta:no_11" "weekquinta:no_11" "weekquinta:no_12" "weeksegunda:no_12" "weekquinta:no_13" "weeksábado:no_13" "weeksegunda:no_13" "weekterça:no_13" "weekquinta:no2_7" "weekquarta:no2_8" "weeksegunda:no2_8" "weekquinta:no2_9" "weekterça:no2_9" "weekquinta:no2_10" "weeksegunda:no2_10" "weekquarta:no2_11" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksegunda:no2_13" "weeksábado:CO_7" "weekquarta:CO_8" "weekquinta:CO_8" "weeksábado:CO_8" "weeksábado:CO_9" "weeksegunda:CO_9" "weeksexta:CO_9" "weekterça:CO_9" "weekquinta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weeksegunda:CO_11" "weeksábado:CO_12" "weeksegunda:CO_12" "weekquarta:CO_13" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "seasonFall" "seasonSpring" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonWinter:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter" "ONI:seasonSpring"
1 0 0 -1.79659889308959 0.0624355102219488 -1.57569402614444 0 0 0 0 0 0 0 0 -1.02050793010815 0 0 0 0 0 0 0 0 0 0 -1.79659889308959 0 -1.6004503383344 0 0 0.438970648259843 0 0 -0.662970797672021 -1.61465342929133 0 0 0 0 -1.82009321346269 0 0 0 -1.29610994671676 0 0 0 -1.15069906502453 0 0 0 0 -0.961587144583363 0 0 0.300875426906061 0 0 0.41 0
0 0 0 -2.01170684557322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.402430269321586 0 0 0.117145858442418 0 0 0.41 0
0 0 0 -0.849497374144698 0 0 -0.599585306544428 0 0 0 0 0 -0.2698434472364 0 0 -0.321255896660787 0 0 0 0.266449815247951 0 0 0 -1.54625152667366 0 0 -0.849497374144698 0 0 -0.688337860238353 0 0 0 0 0 -0.824614843055473 0 0 0 0 0 0 -0.779102801123739 0 -0.273456044233508 0 0 0 0 0 0 0 -0.468924600433797 0 0 -0.9004332899716 0 0 0.41 0
0 0 1 0.169193252666932 0 0 0 0 -0.0814521893207704 0 0 0 0 0 0 0 -0.878868392416253 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.31549350515961 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.580755975486152 0 0 0.371540645545923 0 0 0.41 0
0 0 0 -0.239676770987237 0 0 0 -0.39837430898715 0 -0.408196547310725 0 0 0 0 0 0 0 0 0.381418138148569 0 0 0 0 0 -0.239676770987237 0 0 0 -0.536557373454055 0 0 1.35695848566672 0 0 0 0 0 0 0 0 0 -0.479090298634489 0 0 0 -0.437167701150356 0 0 0 0 0 0 -0.550531279526057 0 0 -0.589506327956205 0 0 0.41 0
0 0 0 -1.22436997094869 0 0 0 0 0 0 -0.585372160297426 -0.834657275607265 0 -0.892286874934432 0 0 0 -0.246603139294772 0 0 0.555874785809026 0 -1.49168255725024 0 0 0 0 0 0 0 0 0 -0.0601614343323358 0 0 0 0 0 -0.675225369213708 0 0 0 0 0 0 0 -0.782019657671071 0 0 0 0 0 -0.453812252453749 0 0 -0.0807167537491962 0 0 0.41 0
0 1 0 -0.531012298865545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.09071105898342 0 0 0 -1.16448572461168 0 0 0 0 0 0 0 -0.661590242399299 0 0 0 -0.51728411396995 0 0 0.117145858442418 0 0 0.41 0
1 0 0 -1.508396005296 -0.665472194572273 0.331409144502643 0 0 0 0 0 0 0 0 -1.22923988039094 0 0 0 0 0 0 0 0 0 0 -1.508396005296 0 -1.58771898647482 0 0 -0.069747038649358 0 0 -0.105985754631038 -0.33094385242741 0 0 0 0 -0.33566356010084 0 0 0 -1.25364582802511 0 0 0 -1.29888410089756 0 0 0 0 -0.345003346997403 0 0 -0.759102852691875 0 0 0.41 0
0 0 0 -0.769092945303732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.30614867852846 0 0 -1.09743446557055 0 0 0.41 0
0 0 0 0.441150340757053 0 0 1.67868525537913 0 0 0 0 0 0.637864449989402 0 0 1.2241060066829 0 0 0 0.903114018480617 0 0 0 -0.0501522816483197 0 0 0.441150340757053 0 0 0.260522974321158 0 0 0 0 0 1.57996078811785 0 0 0 0 0 0 0.568130500125847 0 0.193479178122188 0 0 0 0 0 0 0 -0.580755975486152 0 0 0.35740760181795 0 0 0.41 0
0 0 1 -0.55711763290482 0 0 0 0 -0.480372751219989 0 0 0 0 0 0 0 -0.493459755644093 0 0 0 0 -0.277692885762819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.38298270219152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.632137958618316 0 0 -1.0558967709793 0 0 0.41 0
0 0 0 -0.0433646590118895 0 0 0 1.18723601778493 0 0.376814213199656 0 0 0 0 0 0 0 0 -0.280192021939891 0 0 0 0 0 -0.0433646590118895 0 0 0 0.111535993428595 0 0 -0.248300105632413 0 0 0 0 0 0 0 0 0 0.0191134611773161 0 0 0 0.487502787781838 0 0 0 0 0 0 0.0962772140199989 0 0 0.0182145523466108 0 0 0.41 0
0 0 0 1.91871224738001 0 0 0 0 0 0 0.700466694348629 2.15605197447563 0 2.94465365401394 0 0 0 0.543197981289821 0 0 -0.551207277997331 0 -1.09605752893047 0 0 0 0 0 0 0 0 0 0.174083033435355 0 0 0 0 0 -0.708591912662797 0 0 0 0 0 0 0 0.927251056078937 0 0 0 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 0.41 0
0 1 0 0.313756310645391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.1476364836644 0 0 0 -0.720176554567159 0 0 0 0 0 0 0 -0.133303094977501 0 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 0.41 0
1 0 0 0.410868153271494 0.361569387648398 -0.976904643532669 0 0 0 0 0 0 0 0 -0.419658101794105 0 0 0 0 0 0 0 0 0 0 0.410868153271494 0 0.421875937822108 0 0 0.443888474423452 0 0 -0.37316293416131 -0.559534019318049 0 0 0 0 -0.0654014950745401 0 0 0 -0.192212943986335 0 0 0 -0.182508589972663 0 0 0 0 -1.26987904337634 0 0 -1.04176372725132 0 0 0.3 0
0 0 0 -0.762827665134306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.338958407805384 0 0 0.738999782473207 0 0 0.3 0
0 0 0 0.766944909567203 0 0 0.513916867284999 0 0 0 0 0 0.0858690914822729 0 0 0.424960825600203 0 0 0 -0.114247178507867 0 0 0 0.526232457886518 0 0 0.766944909567203 0 0 1.18703576174678 0 0 0 0 0 -0.270718403127239 0 0 0 0 0 0 0.0318330048692677 0 0.787013034708125 0 0 0 0 0 0 0 0.667523967665815 0 0 0.809665001113069 0 0 0.3 0
0 0 1 -1.07922431369032 0 0 0 0 -1.11609101122739 0 0 0 0 0 0 0 -1.11518277898642 0 0 0 0 2.46337126152244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.65688474558408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.34544078327658 0 0 1.16299109431238 0 0 0.3 0
0 0 0 -1.7099291840792 0 0 0 -1.00276732139998 0 -1.34845524593322 0 0 0 0 0 0 0 0 1.30441854181296 0 0 0 0 0 -1.7099291840792 0 0 0 -1.00679753189621 0 0 0.238935142752437 0 0 0 0 0 0 0 0 0 -1.44350427213498 0 0 0 -0.990832892734574 0 0 0 0 0 0 -0.704677228922546 0 0 -0.490575021860398 0 0 0.3 0
0 0 0 0.267810922736267 0 0 0 0 0 0 0.518028439392027 0.494457818388857 0 0.749986291040555 0 0 0 0.786589663252152 0 0 0.45523096182663 0 0.616043886729224 0 0 0 0 0 0 0 0 0 -0.0607243866701579 0 0 0 0 0 0.684478618614962 0 0 0 0 0 0 0 0.5971814226345 0 0 0 0 0 -0.438699904473701 0 0 1.70004675597533 0 0 0.3 0
0 1 0 -1.23272367784125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.83216682247246 0 0 0 -0.583172555997615 0 0 0 0 0 0 0 -0.791013098983212 0 0 0 -0.29059889426923 0 0 1.02166065703266 0 0 0.3 0
1 0 0 -0.604107234175514 -0.7474706081394 -0.497052878015015 0 0 0 0 0 0 0 0 -0.416676216790065 0 0 0 0 0 0 0 0 0 0 -0.604107234175514 0 -0.679875665410856 0 0 -1.08281922835268 0 0 -1.03344973119261 -0.580793793307046 0 0 0 0 0.428367852681415 0 0 0 -0.0409522381528001 0 0 0 -0.336844312720094 0 0 0 0 -0.592845853870191 0 0 0.654201520105372 0 0 0.3 0
0 0 0 -0.896486975415393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.906299065750573 0 0 0.668334563833344 0 0 0.3 0
0 0 0 -1.42485893637032 0 0 10.644120805991 0 0 0 0 0 -1.1727444182633 0 0 -1.10176429646824 0 0 0 -0.467829001768257 0 0 0 0.209050323112909 0 0 -1.42485893637032 0 0 -1.2107234619929 0 0 0 0 0 2.6807093846526 0 0 0 0 0 0 -1.28275779394638 0 -0.892502388684921 0 0 0 0 0 0 0 0.177883893112258 0 0 -0.532974153044315 0 0 0.3 0
0 0 1 0.293916256775542 0 0 0 0 0.145210869859756 0 0 0 0 0 0 0 0.0894987626457121 0 0 0 0 -0.151000072043803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0699880594639706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.540580244633412 0 0 1.48805110005575 0 0 0.3 0
0 0 0 0.172787506833307 0 0 0 -0.892207624007391 0 -0.697641855655335 0 0 0 0 0 0 0 0 -0.562189795092349 0 0 0 0 0 0.172787506833307 0 0 0 0.286595695977356 0 0 0.28915049128615 0 0 0 0 0 0 0 0 0 1.24479724541147 0 0 0 1.20666797408718 0 0 0 0 0 0 0.171838953920239 0 0 -0.589506327956205 0 0 0.3 0
0 0 0 0.94132854094956 0 0 0 0 0 0 -0.0134983995680751 0.0209755877971098 0 0.00526051128158437 0 0 0 0.640945644728508 0 0 0.270519943694232 0 1.16969155567097 0 0 0 0 0 0 0 0 0 0.22305988682586 0 0 0 0 0 0.878712135574314 0 0 0 0 0 0 0 2.55180768758412 0 0 0 0 0 0.601029636553604 0 0 1.21952326922427 0 0 0.3 0
0 1 0 -1.48960016478772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.538739558752302 0 0 0 1.09042666906001 0 0 0 0 0 0 0 -0.528445961824154 0 0 0 -0.916250100643218 0 0 -0.320978497124728 0 0 0.3 0
1 0 0 -1.25674058515739 -0.407108478081435 -1.55723818900915 0 0 0 0 0 0 0 0 -0.272054794094128 0 0 0 0 0 0 0 0 0 0 -1.25674058515739 0 -0.844403904826978 0 0 0.404065175339194 0 0 -0.365000125262892 -1.12624978565159 0 0 0 0 0.14471754880756 0 0 0 -0.407878508075828 0 0 0 0.445688454324815 0 0 0 0 -1.11573309397985 0 0 -0.67430459032404 0 0 0.3 0
0 0 0 -0.937211296516662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.22756446903221 0 0 -0.928699377427545 0 0 0.3 0
0 0 0 0.0422608366369321 0 0 0.321155901649702 0 0 0 0 0 0.530509764880614 0 0 1.07724817023394 0 0 0 -0.116416392147502 0 0 0 -0.351418467006765 0 0 0.0422608366369321 0 0 0.0966372953393383 0 0 0 0 0 0.462458220439545 0 0 0 0 0 0 0.953675444380365 0 0.147783477634246 0 0 0 0 0 0 0 -0.172722580024856 0 0 1.19125718176833 0 0 0.3 0
0 0 1 -0.0287456719498955 0 0 0 0 0.521113840994566 0 0 0 0 0 0 0 0.56809130579412 0 0 0 0 0.165139939759723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.12344415282994 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.229265876244422 0 0 1.17712413804035 0 0 0.3 0
0 0 0 0.0892504379076269 0 0 0 0.278803837542471 0 0.182973567308266 0 0 0 0 0 0 0 0 -0.284530449219159 0 0 0 0 0 0.0892504379076269 0 0 0 -0.273036651000334 0 0 0.529643730003663 0 0 0 0 0 0 0 0 0 0.254035645691936 0 0 0 0.251244050783008 0 0 0 0 0 0 0.646366680493747 0 0 1.54458327496764 0 0 0.3 0
0 0 0 0.58525178465385 0 0 0 0 0 0 0.365411822264869 0.0850679371157893 0 0.619528822113808 0 0 0 -0.0335132329984341 0 0 -0.0479881580853505 0 0.604675351432679 0 0 0 0 0 0 0 0 0 0.21714888727873 0 0 0 0 0 0.847496034634418 0 0 0 0 0 0 0 0.701277921500315 0 0 0 0 0 0.383411825640912 0 0 1.29018848786413 0 0 0.3 0
0 1 0 0.92148848707971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0176194442870201 0 0 0 0.06363867018585 0 0 0 0 0 0 0 0.967049618207377 0 0 0 0.153704136344182 0 0 1.41738588141589 0 0 0.3 0
1 0 0 2.61937941299415 -0.273345702876959 2.13392923804973 0 0 0 0 0 0 0 0 -1.16214746780005 0 0 0 0 0 0 0 0 0 0 2.61937941299415 0 2.25029393180961 0 0 -0.266164276101144 0 0 0.367851228113651 2.65367456758002 0 0 0 0 1.99167018775141 0 0 0 -0.380891965355902 0 0 0 -0.939146448411925 0 0 1 0 0 -0.934384918219277 0 0 0.611802388921455 0 0 0.3
0 0 0 -0.981068257702644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -2.17661992217922 0 0 -0.292712409668783 0 0 0.3
0 0 0 0.0652335305914939 0 0 0.994793957087946 0 0 0 0 0 0.313396931563586 0 0 0.610583167101688 0 0 0 1.03868987095776 0 0 0 1.13672280331099 0 0 0.0652335305914939 0 0 0.339672307920332 0 0 0 0 0 0.267185609800318 0 0 0 0 0 0 -0.611477386040518 0 -0.00761592067524404 0 0 0 0 0 1 0 0 -0.44172237406971 0 0 0.103012814714446 0 0 0.3
0 0 1 0.74292800225107 0 0 0 0 1.23975187404641 0 0 0 0 0 0 0 1.33145386682834 0 0 0 0 1.13960896490692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.643134568340059 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.160632701640817 0 0 1.09232587567252 0 0 0.3
0 0 0 2.50033908977506 0 0 0 2.33521420904467 0 -0.0792814241918501 0 0 0 0 0 0 0 0 0.721984679571153 0 0 0 0 0 2.50033908977506 0 0 0 -0.760037844792899 0 0 0.788939576804429 0 0 0 0 0 0 0 0 0 7.41150458892023 0 0 0 -0.680817599687324 0 0 0 0 1 0 0 -0.408475208513605 0 0 1.360853706504 0 0 0.3
0 0 0 -0.72523598411775 0 0 0 0 0 0 -0.971299238090239 -0.760951073890783 0 -0.799848439809195 0 0 0 -0.871210708667984 0 0 -1.42621652415016 0 -0.74818034885619 0 0 0 0 0 0 0 0 0 -1.26662458951844 0 0 0 0 0 -1.48295932331182 0 0 0 0 0 0 0 -1.20874294199886 0 0 0 1 0 0 -1.31521608731649 0 0 2.23710241763829 0 0 0.3
0 1 0 0.497537862281886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.22264858173901 0 0 0 -1.38501013547374 0 0 0 0 0 0 0 -1.22280165485462 0 1 0 0 -1.0673735804437 0 0 0.894463263480904 0 0 0.3
1 0 0 0.245882442143276 -0.823513829659753 -1.32551490053267 0 0 0 0 0 0 0 0 0.0365703038240034 0 0 0 0 0 0 0 0 0 0 0.245882442143276 0 1.94767949145496 0 0 -0.798472738141038 0 0 -0.723825945390568 -1.3349763428152 0 0 0 0 -1.45604410739031 0 0 0 -0.390076460987474 0 0 0 1.63333957197065 0 0 1 0 0 -1.14293532034394 0 0 0.795531957385097 0 0 0.3
0 0 0 -1.51779392555014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.27894645216437 0 0 -0.419909803220536 0 0 0.3
0 0 0 -0.250118904602947 0 0 0.581588270114411 0 0 0 0 0 -0.560662482269909 0 0 -0.359274930462296 0 0 0 0.840206822931222 0 0 0 0.828635496774618 0 0 -0.250118904602947 0 0 -0.491861279186286 0 0 0 0 0 0.325126426671821 0 0 0 0 0 0 -0.774235628792635 0 -0.683810237945324 0 0 0 0 0 1 0 0 -0.484036948413845 0 0 -0.165515016117031 0 0 0.22
0 0 1 0.785740750075481 0 0 0 0 1.71147324958813 0 0 0 0 0 0 0 1.68257082605404 0 0 0 0 1.6132269601182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82041835123519 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.332913468613365 0 0 0.41393977672984 0 0 0.22
0 0 0 0.100736784884908 0 0 0 1.42401803636739 0 1.17673579262476 0 0 0 0 0 0 0 0 1.02567458911995 0 0 0 0 0 0.100736784884908 0 0 0 0.155300919065785 0 0 0.569106688884978 0 0 0 0 0 0 0 0 0 0.0267711456449194 0 0 0 -0.133406467866147 0 0 0 0 1 0 0 -0.227127032753029 0 0 1.06405978821657 0 0 0.22
0 0 0 -0.134211221468566 0 0 0 0 0 0 0.697835373363679 0.991173525608625 0 1.30908972929804 0 0 0 0.599891626084259 0 0 -0.119030857367042 0 -0.0319626251738475 0 0 0 0 0 0 0 0 0 0.02354957830178 0 0 0 0 0 -0.254709804996709 0 0 0 0 0 0 0 0.0442398412707986 0 0 0 1 0 0 -0.269441607097163 0 0 0.583536301465509 0 0 0.22
0 1 0 0.213511827934576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.378371054662172 0 0 0 -0.0681762596025307 0 0 0 0 0 0 0 0.120787465312642 0 1 0 0 -0.713744637710575 0 0 0.640068476377399 0 0 0.22
1 0 0 -0.0694699930511644 -0.297166471064057 -0.158695863867952 0 0 0 0 0 0 0 0 -0.423385458049155 0 0 0 0 0 0 0 0 0 0 -0.0694699930511644 0 -0.0462460767070981 0 0 -0.562860795926659 0 0 -0.34670417428368 -0.609288236653491 0 0 0 0 -0.336565358572437 0 0 0 -0.308436499817949 0 0 0 -0.464458143752715 0 0 1 0 0 -1.37510292738299 0 0 -1.09743446557055 0 0 0.22
0 0 0 -1.08131274041346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.52937399235399 0 0 0.329141514362005 0 0 0.22
0 0 0 -0.0297898853114667 0 0 1.04400952278206 0 0 0 0 0 0.834147269777859 0 0 0.498762479450191 0 0 0 0.422633197301621 0 0 0 0.18403954546051 0 0 -0.0297898853114667 0 0 -0.261862627433392 0 0 0 0 0 0.49545846663142 0 0 0 0 0 0 -0.212563941783234 0 0.219331832492537 0 0 0 0 0 1 0 0 -0.208992215176971 0 0 0.286742383178088 0 0 0.22
0 0 1 -0.0976637538135813 0 0 0 0 0.66207745517012 0 0 0 0 0 0 0 0.95126352881325 0 0 0 0 0.173428254675921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0598341375587786 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.716767107306584 0 0 0.724866738745234 0 0 0.22
0 0 0 0.223953961550285 0 0 0 2.19517192568072 0 1.57494236834734 0 0 0 0 0 0 0 0 0.181850483302214 0 0 0 0 0 0.223953961550285 0 0 0 -0.141741874088762 0 0 -0.36573196330206 0 0 0 0 0 0 0 0 0 0.406670169995357 0 0 0 0.548492792082564 0 0 0 0 1 0 0 -0.417542617301634 0 0 1.95444154307884 0 0 0.22
0 0 0 0.400426019655784 0 0 0 0 0 0 0.345238361380244 0.427962005970726 0 0.860316036190032 0 0 0 -0.52225155019187 0 0 0.00647791136394626 0 0.420505079628648 0 0 0 0 0 0 0 0 0 -0.516096532734289 0 0 0 0 0 -0.261161132524288 0 0 0 0 0 0 0 0.207724064663338 0 0 0 1 0 0 0.8518946130224 0 0 1.38911979395994 0 0 0.22
0 1 0 -1.68173542331678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.875574838617156 0 0 0 -0.944308159315612 0 0 0 0 0 0 0 -0.57790988904093 0 1 0 0 0.885141778578506 0 0 0.498738039097675 0 0 0.22
1 0 0 -1.02805785897334 -0.835424213753303 -1.19734936487091 0 0 0 0 0 0 0 0 -0.509860123166312 0 0 0 0 0 0 0 0 0 0 -1.02805785897334 0 -0.779767810770645 0 0 -0.871611536273499 0 0 -0.74701958170883 -0.745477714206881 0 0 0 0 -0.520046662985825 0 0 0 -0.548480663423342 0 0 0 -0.781347733894877 0 0 1 0 0 -1.12480050276788 0 0 0.117145858442418 0 0 0.22
0 0 0 -1.76005142543461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -1.02203653650356 0 0 0.950995438392794 0 0 0.22
0 0 0 0.861968325470164 0 0 -1.27322336198267 0 0 0 0 0 3.30250387291351 0 0 3.42100978340932 0 0 0 -0.963494318424693 0 0 0 0.938910289151106 0 0 0.861968325470164 0 0 3.41718463198234 0 0 0 0 0 -0.928057922464619 0 0 0 0 0 0 -1.18547924295538 0 -0.424943527736958 0 0 0 0 0 1 0 0 -0.577733505890143 0 0 1.00752761330468 0 0 0.22
0 0 1 -0.396308775222886 0 0 0 0 -0.426014233335298 0 0 0 0 0 0 0 0.0358248325729936 0 0 0 0 1.19644312433228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.219589100869729 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.272464076693173 0 0 0.696600651289289 0 0 0.22
0 0 0 0.0265976362133674 0 0 0 1.08312563607357 0 0.965353006833697 0 0 0 0 0 0 0 0 1.00723627318306 0 0 0 0 0 0.0265976362133674 0 0 0 -0.0123094344383482 0 0 0.525590473171346 0 0 0 0 0 0 0 0 0 0.120999601975093 0 0 0 0.596922990412886 0 0 0 0 1 0 0 -0.199924806388943 0 0 1.31845457532008 0 0 0.22
0 0 0 1.17209969385675 0 0 0 0 0 0 1.71966502251965 2.01985573217343 0 1.89055730508583 0 0 0 1.05735069097732 0 0 0.885039292480862 0 1.37091463041982 0 0 0 0 0 0 0 0 0 0.757526836353967 0 0 0 0 0 0.782011591773837 0 0 0 0 0 0 0 1.4887725872002 0 0 0 1 0 0 -0.393362860533556 0 0 -0.278579365940811 0 0 0.22
0 1 0 2.66845744098799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.117774954430282 0 0 0 -0.427300158637735 0 0 0 0 0 0 0 1.62925634286916 0 1 0 0 0.259490572204518 0 0 1.17712413804035 0 0 0.22
1 0 0 -0.952874496940227 -0.340227090479197 -0.275582832391483 0 0 0 0 0 0 0 0 -0.169179761454751 0 0 0 0 0 0 0 0 0 0 -0.952874496940227 0 -0.906101994608024 0 0 0.161205910357392 0 0 -0.2932237021906 -0.145380929610023 0 0 0 0 0.260009014945576 0 0 0 -0.288876925787751 0 0 0 -0.405380537891927 0 0 1 0 0 0.247400693820479 0 0 1.48805110005575 0 0 0.22
0 0 0 -1.05416319301261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 -0.341980877401394 0 0 0.767265869929152 0 0 0.22
0 0 0 -0.0903542602825843 0 0 0.336535765929114 0 0 0 0 0 0.349448878055343 0 0 0.515162846972411 0 0 0 -0.0654398716160955 0 0 0 0.051027682490932 0 0 -0.0903542602825843 0 0 0.00352043228148641 0 0 0 0 0 -0.157184863824809 0 0 0 0 0 0 0.246702439379739 0 0.601055345377542 0 0 0 0 0 1 0 0 0.888164248174516 0 0 1.6152484936075 0 0 0.22
0 0 1 0.121621052116328 0 0 0 0 0.435430075515308 0 0 0 0 0 0 0 0.675439165939557 0 0 0 0 -0.285981200679016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.143921303336151 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1.06346748474307 0 0 1.91204241189492 0 0 0.22
0 0 0 0.728309015189076 0 0 0 0.0346511724671652 0 0.645208953664658 0 0 0 0 0 0 0 0 0.0224132807890932 0 0 0 0 0 0.728309015189076 0 0 0 0.0323866598294204 0 0 0.0591844612859058 0 0 0 0 0 0 0 0 0 0.857240536593424 0 0 0 0.545753410533463 0 0 0 0 1 0 0 1.48359075858841 0 0 1.55871631869561 0 0 0.22
0 0 0 5.7749921916617 0 0 0 0 0 0 10.3337328202542 -0.144863366064974 0 -0.270563851592109 0 0 0 1.10817947596543 0 0 3.95763603641401 0 6.37420701442933 0 0 0 0 0 0 0 0 0 -0.373050343693745 0 0 0 0 0 1.22278293704517 0 0 0 0 0 0 0 0.472048540929366 0 0 0 1 0 0 0.3169174945287 0 0 -0.67430459032404 0 0 0.22
0 1 0 -0.375424507991466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.279687626146085 0 0 0 0.548168311177416 0 0 0 0 0 0 0 -0.346044499809526 0 1 0 0 0.329007372912738 0 0 2.10990502408654 0 0 0.22
1 0 0 -0.96644927064065 -0.505140101005264 0.223750094546759 0 0 0 0 0 0 0 0 -0.0991054638598131 0 0 0 0 0 0 0 0 0 0 -0.96644927064065 0 -0.960944741080065 0 0 -0.993669763086065 0 0 -0.455016204080613 -0.242033573745071 0 0 0 0 -0.432502842127717 0 0 0 -0.466160369244072 0 0 0 -0.485081035037452 0 0 1 0 0 0.250423163416489 0 0 1.07819283194455 0 0 0.22
0 0 0 -1.09384330075231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1.30526505242384 0 0 1.62938153733547 0 0 0.22
